id	conversation_id	created_at	date	time	timezone	user_id	username	name	place	tweet	language	mentions	urls	photos	replies_count	retweets_count	likes_count	hashtags	cashtags	link	retweet	quote_url	video	thumbnail	near	geo	source	user_rt_id	user_rt	retweet_id	reply_to	retweet_date	translate	trans_src	trans_dest
1521249009670959104	1521126111823892481	2022-05-02 22:03:22 UTC	2022-05-02	22:03:22	+0000	1489619000753790976	planterben	Planter Ben		@susipudjiastuti @Speedtrap_ @jokowi Waktu harga minyak goreng naik Ibu tidak menangis? Harga pupuk yang tinggi harusnya Ibu juga menangis lebih kencang karena biaya operasional kami petani sawit sangat tinggi di pupuk, demikian Bu 🙏🙏🙏	in	[]	[]	[]	9	1	14	[]	[]	https://twitter.com/PlanterBen/status/1521249009670959104	False		0								[{'screen_name': 'susipudjiastuti', 'name': 'Susi Pudjiastuti', 'id': '2606229566'}, {'screen_name': 'Speedtrap_', 'name': 'S̶p̶e̶e̶d̶-', 'id': '444260943'}, {'screen_name': 'jokowi', 'name': 'Joko Widodo', 'id': '366987179'}]				
1521166632214999040	1521166073655328768	2022-05-02 16:36:01 UTC	2022-05-02	16:36:01	+0000	710098524071809024	williamfirminow	WILLIAM ANFIELD & CAMP NOU		@M45Broo_ Kalau harga minyak goreng naik ketawa ya?😝	in	[]	[]	[]	0	0	1	[]	[]	https://twitter.com/WilliamFirminoW/status/1521166632214999040	False		0								[]				
1521122146881503232	1521122146881503232	2022-05-02 13:39:15 UTC	2022-05-02	13:39:15	+0000	1456620110911737865	selphiebong	Ms. Bong		Minyak sawit yang biasanya diboycott oleh media Internasional sekarang menjadi kekhawatiran media Internasional ketika harga “instant noodle” “skin care” dan “snacks” kemungkinan naik karena larangan export minyak sawit dari Indonesia.  https://t.co/0jhjo8XLed	in	[]	[]	['https://pbs.twimg.com/media/FRwchhKaUAEdLLd.jpg', 'https://pbs.twimg.com/media/FRwchhMaIAA6MJ6.jpg', 'https://pbs.twimg.com/media/FRwchhgaAAkkkUE.jpg', 'https://pbs.twimg.com/media/FRwchhkaAAA7S_S.jpg']	0	0	4	[]	[]	https://twitter.com/selphiebong/status/1521122146881503232	False		1	https://pbs.twimg.com/media/FRwchhKaUAEdLLd.jpg							[]				
1521112274869620737	1521112274869620737	2022-05-02 13:00:01 UTC	2022-05-02	13:00:01	+0000	3271146871	xhindonesia	Xinhua Indonesia		Petrobras, pada 29 April, mengumumkan bahwa harga gas alam yang dijual ke pihak diler akan naik 19 persen per 1 Mei, menyusul perubahan harga minyak mentah Brent dan nilai tukar mata uang  https://t.co/FKtP7OhZuV	in	[]	[]	['https://pbs.twimg.com/media/FRu51PGaAAMwMCD.jpg', 'https://pbs.twimg.com/media/FRu51PXaIAA4tQX.jpg']	0	1	0	[]	[]	https://twitter.com/XHIndonesia/status/1521112274869620737	False		1	https://pbs.twimg.com/media/FRu51PGaAAMwMCD.jpg							[]				
1521103273167835136	1520448856072531968	2022-05-02 12:24:15 UTC	2022-05-02	12:24:15	+0000	1088647055726206976	grindiyadi	galih rindiyadi		@Untung51440057 @abu_waras Harga bbm pertamax 15000 perliter.harga minyak goreng pun hampir mencapai 50,000 perliter.pengangguran meningkat 2x lipat.sejagat rakyat mengeluh.belum lagi harga bahan pokok lain nya yang semua harga nya merangkak naik.lalu masih ada yang merasa puas dengan kebijakan mencekik ??	in	[]	[]	[]	0	0	0	[]	[]	https://twitter.com/GRindiyadi/status/1521103273167835136	False		0								[{'screen_name': 'Untung51440057', 'name': 'Untung', 'id': '1282317290797625344'}, {'screen_name': 'abu_waras', 'name': 'Lambe Waras', 'id': '2905814730'}]				
1521100312773541889	1520608525055004672	2022-05-02 12:12:29 UTC	2022-05-02	12:12:29	+0000	3778097233	jayas_sakti	JayaS		@_ekokuntadhi Bener juga nih org ,, apa apa Jokowi , menteri koruptor juga ternyata org Jokowi , yg buat harga minyak goreng naik jokowi , BBM naik jokowi .	in	[]	[]	[]	0	0	0	[]	[]	https://twitter.com/jayas_sakti/status/1521100312773541889	False		0								[{'screen_name': '_ekokuntadhi', 'name': 'Eko Kuntadhi', 'id': '198412976'}]				
1521093518499885056	1521077518572601344	2022-05-02 11:45:30 UTC	2022-05-02	11:45:30	+0000	843659269945794560	nmudlik	NMM		@HeriSuwondo2 Bukan tanda pemerintah gk bisa atasi harga minyak goreng tapi karena mmg harga minyak goreng lagi naik	in	[]	[]	[]	1	0	8	[]	[]	https://twitter.com/NMudlik/status/1521093518499885056	False		0								[{'screen_name': 'HeriSuwondo2', 'name': 'Heri Suwondo', 'id': '1343563920531804166'}]				
1521091437013901312	1521079508085977089	2022-05-02 11:37:13 UTC	2022-05-02	11:37:13	+0000	547015918	subhan_zico	Subhan		@detikcom Partai sekitaran jakarta padahal klw mau nyari simpati untuk 2024 gampang jdi oposisi pemerintah aja.... Pas bgt nih harga minyak dan lain naik tinggal nangis2 dah nolak kenaikan'a.... Bikin buku putih penyelesaian masalah ky partai yg dulu jd oposisi 😅	in	[]	[]	[]	0	0	1	[]	[]	https://twitter.com/subhan_zico/status/1521091437013901312	False		0								[{'screen_name': 'detikcom', 'name': 'detikcom', 'id': '69183155'}]				
1521080277573185536	1520958516764151808	2022-05-02 10:52:53 UTC	2022-05-02	10:52:53	+0000	1259813488278466560	tulipkuning5	Tulip_Kuning		@sinarkeadilan1 @bungTimoo @KompasTV Minyak maksud saya minyak bumi. Tapi minyak goreng juga kok. Kebukti kan berapa bulan ini harga naik. Gandum itu bahan baku tepung, indomie, dll. Tepung buat bikin gorengan. Indomie makanan semua kalangan. Lu kira kalo perang, China gak ikutan?	in	[]	[]	[]	2	0	1	[]	[]	https://twitter.com/TulipKuning5/status/1521080277573185536	False		0								[{'screen_name': 'sinarkeadilan1', 'name': 'RUSSIAN FOR PALESTINE 🇲🇨🇷🇺🇵🇸', 'id': '2415860137'}, {'screen_name': 'bungTimoo', 'name': 'ᵃ ˢ ᵗ ᵃ ᵍ ᵃ ™', 'id': '205719873'}, {'screen_name': 'KompasTV', 'name': 'KOMPAS TV', 'id': '71436318'}]				
1521050295899660290	1521048762474713088	2022-05-02 08:53:44 UTC	2022-05-02	08:53:44	+0000	1385210310164762631	irwan040268	Irwan		@_MbakSri_ Kalau harga minyak goreng dibiarkan naik tinggi terus dengan membuka ekspor, akan banyak ibu2 yang menangis, kalau ekspor dilarang mungkin cuma ibu susi yang nangis. Jadi pak jokowi pilih satu orang aja yg menangis daripada banyak yang menangis.  Simpel aja kan?	in	[]	[]	[]	1	1	6	[]	[]	https://twitter.com/Irwan040268/status/1521050295899660290	False		0								[{'screen_name': '_MbakSri_', 'name': '𝐌𝐛𝐚𝐤 𝐒𝐫𝐢 ◕‿◕', 'id': '1265895268936904709'}]				
1521003439806980096	1521003439806980096	2022-05-02 05:47:33 UTC	2022-05-02	05:47:33	+0000	864334585860980737	haibundacom	haibunda		Harga minyak goreng yang kemarin sempat mengalami naik-turun kini sudah mulai melandai. Bunda, berikut ini daftar merek yang mengalami penurunan harga.  https://t.co/eW3jdPIUEd	in	[]	['https://www.haibunda.com/moms-life/20220501171223-76-272955/harga-minyak-goreng-mulai-turun-jelang-lebaran-jadi-berapa?utm_term=Autofeed&utm_medium=Social&utm_content=haibunda.com&utm_source=Twitter#Echobox=1651461310']	[]	0	0	0	[]	[]	https://twitter.com/haibundacom/status/1521003439806980096	False		0								[]				
1521002640590532608	1521002640590532608	2022-05-02 05:44:23 UTC	2022-05-02	05:44:23	+0000	1089404981512269826	latiaslatias	Lat		Jujur gue lebih suka cerita tentang sebuah obyek daripada nyeritain subyek yaitu diri gue atau orang lain. Lebih seneng aja bahas misal kayak harga minyak goreng kok bisa naik, atau isu transportasi atau hal lain gitu. Atau bahas badminton jg okelah	in	[]	[]	[]	0	0	0	[]	[]	https://twitter.com/latiaslatias/status/1521002640590532608	False	https://twitter.com/akarliar/status/1520693885760344064	0								[]				
1520926469157167104	1520926469157167104	2022-05-02 00:41:42 UTC	2022-05-02	00:41:42	+0000	881182044	yafion	es alpukat keruk		Di kondisi minyak goreng mahal Segala hal harga naik  Nih cemilah setara harta karun one peace  https://t.co/VWLJwusNUH	in	[]	[]	['https://pbs.twimg.com/media/FRtqj7VagAEnX_9.jpg']	0	0	0	[]	[]	https://twitter.com/YafiOn/status/1520926469157167104	False		1	https://pbs.twimg.com/media/FRtqj7VagAEnX_9.jpg							[]				
1520784100780617730	1520584361409921025	2022-05-01 15:15:59 UTC	2022-05-01	15:15:59	+0000	1444689550777806854	koes_123	BOBBY AJA		@TTelisik Minyak goreng belum stabil masih tinggi harga perkilogram, belum ada tanda tanda keberhasilan Jokwer mengatasi Migor, apalagi menjelang lebaran semua harga bahan pokok naik	in	[]	[]	[]	0	0	0	[]	[]	https://twitter.com/Koes_123/status/1520784100780617730	False		0								[{'screen_name': 'TTelisik', 'name': 'Tilik Telisik', 'id': '1299861615534174209'}]				
1520765545196314625	1520754199705055233	2022-05-01 14:02:15 UTC	2022-05-01	14:02:15	+0000	1079220932344832000	ardhahamka	ham		@Eno_Bening “Ke pasar membeli jangkrik” “harga minyak goreng makin naik” “Semoga lebaran tahun ini semua sehat dan membaik” “Agar bisa berkumpul di rumah nyaik”  https://t.co/thkorUEmwO	in	[]	[]	['https://pbs.twimg.com/media/FRrYM2aakAU-FiD.jpg']	0	0	0	[]	[]	https://twitter.com/ArdhaHamka/status/1520765545196314625	False		1	https://pbs.twimg.com/media/FRrYM2aakAU-FiD.jpg							[{'screen_name': 'Eno_Bening', 'name': 'Eno | Social Media Strategist', 'id': '67543581'}]				
1520748403000455168	1520748403000455168	2022-05-01 12:54:08 UTC	2022-05-01	12:54:08	+0000	1432731980894928901	bumn_kotadumai	BUMN_KotaDumai_Unggul		Sobat BUMN,  Menteri BUMN, Erick Thohir, memastikan harga bahan bakar minyak (BBM) Pertamax akan naik, kenaikan tersebut dipicu oleh melonjaknya harga minyak mentah dunia yang telah tembus $100 per barel.  #PertamaxnaikPertaliteAman #BUMNuntukIndonesia  https://t.co/uyBohws3hx	in	[]	[]	['https://pbs.twimg.com/media/FRrImz_VkAAg82R.jpg', 'https://pbs.twimg.com/media/FRrInAEUcAAOwYv.jpg', 'https://pbs.twimg.com/media/FRrInMaVsAE_ISq.jpg']	0	0	0	['pertamaxnaikpertaliteaman', 'bumnuntukindonesia']	[]	https://twitter.com/bumn_kotadumai/status/1520748403000455168	False		1	https://pbs.twimg.com/media/FRrImz_VkAAg82R.jpg							[]				
1520742088337371137	1520741094333374464	2022-05-01 12:29:02 UTC	2022-05-01	12:29:02	+0000	933492983227342849	adeksahril	Adek IT Solution		@memefess Modal nanges minyak naik, eh pas menjabat dia yg naikin harga minyak puantek	in	[]	[]	[]	0	0	0	[]	[]	https://twitter.com/adeksahril/status/1520742088337371137	False		0								[{'screen_name': 'memefess', 'name': 'Otong Koil Enjoyer', 'id': '1145664973764321281'}]				
1520741680978141185	1519548171734876160	2022-05-01 12:27:25 UTC	2022-05-01	12:27:25	+0000	1249345235139710977	extraharoo	haroo		"@Faris_abf @Dimetil_Propana @Deltamordor @pantixxx @tupperwareijo_ ya gapapa dong kami demanding, di dunia ini banyak permasalahan, masa diam terus. opini kamu yang kayak gitu sama aja dengan megawati yang nyuruh ibu-ibu merebus makanan karena harga minyak goreng naik ""kalau mau makan gorengan, ya harus siap sama konsekuensinya minyak mahal"""	in	[]	[]	[]	0	0	0	[]	[]	https://twitter.com/extraharoo/status/1520741680978141185	False		0								[{'screen_name': 'Faris_abf', 'name': 'mr.nevergoodenough', 'id': '1277482615478476802'}, {'screen_name': 'Dimetil_Propana', 'name': 'Kyle', 'id': '1417816394134032384'}, {'screen_name': 'pantixxx', 'name': 'nickgirl', 'id': '1108361995990917120'}, {'screen_name': 'tupperwareijo_', 'name': 'Bel', 'id': '1327247383487414272'}]				
1520678868654247936	1520678868654247936	2022-05-01 08:17:49 UTC	2022-05-01	08:17:49	+0000	1277713892378939392	lordzombie12	mujahidin_banten6th		Pajak naik  Harga gas naik Harga listrik naik Harga minyak naik Harga BBM naik  Pandemi makin ruwed variannya, PHK dimana mana , outsourcing menekan gaji sesuka hati  Demi THR mereka  https://t.co/8zXg4x3iwY	in	[]	[]	['https://pbs.twimg.com/media/FRqJXngVIAESLuj.jpg']	0	0	0	[]	[]	https://twitter.com/Lordzombie12/status/1520678868654247936	False		1	https://pbs.twimg.com/media/FRqJXngVIAESLuj.jpg							[]				
1520673749313351681	1520673749313351681	2022-05-01 07:57:29 UTC	2022-05-01	07:57:29	+0000	1260182894498078724	poros_uad	Pers Mahasiswa Poros Universitas Ahmad Dahlan		[Berita]  “Gelar Aksi, ARB Soroti Kenaikan Harga Minyak dan BBM”  ARB menyoroti harga minyak dan Bahan Bakar Minyak (BBM)  di Indonesia yang melonjak naik sejak meroketnya harga minyak mentah dunia.  Selengkapnya di  https://t.co/iAy2QTFxNy  #DukungMahasiswaBergerak  https://t.co/mXk3jKX4LB	in	[]	['https://persmaporos.com/gelar-aksi-arb-soroti-kenaikan-harga-minyak-dan-bbm/']	['https://pbs.twimg.com/media/FRqErx6VEAAEJA6.jpg']	0	0	2	['dukungmahasiswabergerak']	[]	https://twitter.com/Poros_uad/status/1520673749313351681	False		1	https://pbs.twimg.com/media/FRqErx6VEAAEJA6.jpg							[]				
1520657431151648768	1520657431151648768	2022-05-01 06:52:38 UTC	2022-05-01	06:52:38	+0000	1470387800734269444	berakkcelana	Ashari		Semua angkutan umum tbtb naik ya harga onkosnya,dari malang aja kena 100rb,Surabaya ke Bangkalan 50rb,Bangkalan Sampang 20,lah kampretnya lagi ini rumah saya Deket anjer harganya melebihin Bangkalan Sampang,anak anj,lagi adu peran sama harga minyak,total aja berapa semuanya ygy	in	[]	[]	[]	1	0	0	[]	[]	https://twitter.com/berakkcelana/status/1520657431151648768	False		0								[]				
1520656063431065600	1520301274939281409	2022-05-01 06:47:12 UTC	2022-05-01	06:47:12	+0000	248215329	sayamuhnabil	Bibing		"@AmmarGill Pas ketemu keluarga, udah siap2 jawab pertanyaan klasik, malah ditanya, ""Ini kenapa harga minyak goreng naik??""~ Jadilah kita bahas ekonomi global~"	in	[]	[]	[]	0	0	0	[]	[]	https://twitter.com/sayamuhnabil/status/1520656063431065600	False		0								[{'screen_name': 'AmmarGill', 'name': 'Ammar Gill', 'id': '155950684'}]				
1520655639533420544	1520655639533420544	2022-05-01 06:45:31 UTC	2022-05-01	06:45:31	+0000	1478290633731162112	detik_sulsel	detik sulsel		Harga Daging Ayam di Makassar Naik Jelang Lebaran, Minyak Goreng Curah Langka  https://t.co/9GTVTOPWCd	in	[]	['https://www.detik.com/sulsel/berita/d-6059898/harga-daging-ayam-di-makassar-naik-jelang-lebaran-minyak-goreng-curah-langka?utm_campaign=detikcomsocmed&utm_medium=oa&utm_source=twitter&utm_content=detiksulsel']	[]	0	0	0	[]	[]	https://twitter.com/detik_sulsel/status/1520655639533420544	False		0								[]				
1520650202109325312	1520650202109325312	2022-05-01 06:23:55 UTC	2022-05-01	06:23:55	+0000	1314043291822817281	shopeepro	Self reward✨		Kumpulan Motor listrik-  Untuk kalian yang ngeluh harga minyak naik terus📌  a thread-  https://t.co/cFtTjDhpJy	in	[]	[]	['https://pbs.twimg.com/media/FRpvSJ_aUAA7CjO.jpg', 'https://pbs.twimg.com/media/FRpvSUraQAArJVB.jpg', 'https://pbs.twimg.com/media/FRpvSspacAI5aUY.jpg', 'https://pbs.twimg.com/media/FRpvTL1aQAA0Ry3.jpg']	1	0	0	[]	[]	https://twitter.com/shopeepro/status/1520650202109325312	False		1	https://pbs.twimg.com/media/FRpvSJ_aUAA7CjO.jpg							[]				
1520644321808363526	1520452444894814208	2022-05-01 06:00:33 UTC	2022-05-01	06:00:33	+0000	1253240121471537152	kirijalann	rist		@Dennysiregar7 lah ngaur cuma liat dari sudut pndang orng mudik? ga liat harga sembako di pasar pada naik, biaya kehidupan tambah mahal, harga listrik mo naik minyak goreng masih mahal, angka kemiskinan masih tinggi masih banyak rakyat yg kesusahan di luar sana	in	[]	[]	[]	2	0	0	[]	[]	https://twitter.com/kirijalann/status/1520644321808363526	False		0								[{'screen_name': 'Dennysiregar7', 'name': 'Denny Siregar', 'id': '4780649298'}]				
1520641597297156098	1520382580730007552	2022-05-01 05:49:43 UTC	2022-05-01	05:49:43	+0000	1240913589210206208	budisat35874573	Hariyanto		@henrysubiakto BBM naik, minyak goreng langka harga mahal, mana bacot Lo prof	in	[]	[]	[]	0	0	0	[]	[]	https://twitter.com/BudiSat35874573/status/1520641597297156098	False		0								[{'screen_name': 'henrysubiakto', 'name': 'Henri Subiakto', 'id': '201554665'}]				
1520623668996767744	1520382580730007552	2022-05-01 04:38:29 UTC	2022-05-01	04:38:29	+0000	1506631579749457927	alhafiz21240850	Al Hafiz		@BeloSuki @henrysubiakto Katax punya 11.000 T, hutang negara naik, indeks democrasi turun, BBM naik, minyak goreng hilang kemudian harga meroket, lapangan pekerjaan di serbu Asing, tpi kok gk malu ya?	in	[]	[]	[]	0	0	0	[]	[]	https://twitter.com/AlHafiz21240850/status/1520623668996767744	False		0								[{'screen_name': 'BeloSuki', 'name': 'Official:: Abah Bodo.... humanis-humoris...', 'id': '702825060826894336'}, {'screen_name': 'henrysubiakto', 'name': 'Henri Subiakto', 'id': '201554665'}]				
1520622046773796865	1520622046773796865	2022-05-01 04:32:02 UTC	2022-05-01	04:32:02	+0000	118646322	bisniscom	Bisnis.com		Harga Pangan Jelang Lebaran di DKI Jakarta, Minyak Goreng hingga Daging Sapi Naik  https://t.co/YwSsbeZQAo	in	[]	['https://ekonomi.bisnis.com/read/20220501/12/1529232/harga-pangan-jelang-lebaran-di-dki-jakarta-minyak-goreng-hingga-daging-sapi-naik?utm_source=dlvr.it&utm_medium=twitter']	[]	0	0	3	[]	[]	https://twitter.com/Bisniscom/status/1520622046773796865	False		0								[]				
1520621780653981696	1520621780653981696	2022-05-01 04:30:58 UTC	2022-05-01	04:30:58	+0000	67549713	sayryjer	Jerry 🐀		Tweet gue tempo hari yg lalu bener, penyebab naik nya minyak goreng itu bukan karna ekspor, tapi ada nya diskriminasi harga sawit utk pangan dan energi. Ya ini yg punya kebijakan engga bego, tapi pura2 aja 😌	in	[]	[]	[]	0	0	0	[]	[]	https://twitter.com/sayryjer/status/1520621780653981696	False	https://twitter.com/detikcom/status/1520314602059358208	0								[]				
1520620608312147968	1520430767087960064	2022-05-01 04:26:19 UTC	2022-05-01	04:26:19	+0000	295481041	officialwildan	wildan		@idextratime Udah cukup BBM naik, minyak goreng susah, harga chika 20 juta, jangan sampai dipersusah hidup rakyat dengan burnley degradasi #BurnleyMenolakDegradasi	in	[]	[]	[]	0	0	0	['burnleymenolakdegradasi']	[]	https://twitter.com/officialwildan/status/1520620608312147968	False		0								[{'screen_name': 'idextratime', 'name': 'Extra Time Indonesia', 'id': '1222927522033094656'}]				
1520617641940975616	1520617641940975616	2022-05-01 04:14:32 UTC	2022-05-01	04:14:32	+0000	1331398540858249218	21beritaterkini	Berita Terkini		Harga Pangan Jelang Lebaran di DKI Jakarta, Minyak Goreng hingga Daging Sapi Naik  https://t.co/V08v1q901J	in	[]	['https://ekonomi.bisnis.com/read/20220501/12/1529232/harga-pangan-jelang-lebaran-di-dki-jakarta-minyak-goreng-hingga-daging-sapi-naik?utm_source=dlvr.it&utm_medium=twitter']	[]	0	0	0	[]	[]	https://twitter.com/21BeritaTerkini/status/1520617641940975616	False		0								[]				
1520604252334616576	1520604252334616576	2022-05-01 03:21:19 UTC	2022-05-01	03:21:19	+0000	68136318	inneoktaviaa	inne		Kenapa w sering bet ketipu tukang jualan? Kemaren w beli kerupuk, harga 35rb padahal biasanya 20rb aja. “Harganya naik ya pak?” “Iya neng, minyak mahal soalnya”. Pas w balik ke rumah w baru inget kalo kerupuk yg w beli digorengnya pake pasir. Si anjir kegocek mulu.	in	[]	[]	[]	1	0	0	[]	[]	https://twitter.com/inneoktaviaa/status/1520604252334616576	False		0								[]				
1520603710908362752	1520581975714975744	2022-05-01 03:19:10 UTC	2022-05-01	03:19:10	+0000	58711603	johanted	Jo		@JudeoLogy Harga minyak bumi kan bisa naik terus. Coba mintanya jangan nanggung2. 1 barrel gitu....	in	[]	[]	[]	1	0	0	[]	[]	https://twitter.com/johanted/status/1520603710908362752	False		0								[{'screen_name': 'JudeoLogy', 'name': 'txtfromMadamJ', 'id': '57637477'}]				
1520548648500998144	1520545935960379392	2022-04-30 23:40:22 UTC	2022-04-30	23:40:22	+0000	62229279	trickymindful	ilham		Poin lain mengenai harga bensin yg naik. Well, bensin di Indonesia harganya masih lebih dikendalikan harga pasar minyak mentah di US. Mangkanya pertamina beli ke Rusia diam2, eh ditahan Greenpeace Denmark.	in	[]	[]	[]	1	0	0	[]	[]	https://twitter.com/trickymindful/status/1520548648500998144	False		0								[]				
1520519194080530432	1520452444894814208	2022-04-30 21:43:20 UTC	2022-04-30	21:43:20	+0000	1444989567191240713	indrawa57822310	Indra Wahyu		@Dennysiregar7 Nah harusnya klo mengikuti pola pikir lw den, brrti negara harusnya dalam keadaan baik baik saja ya kan, trus kenapa gaji pekerja naiknya dikit,? Trus kenapa pajak naik? Trus kenapa minyak goreng naik harga? Trus kenapa harga bahan bahan pokok mulai naik?	in	[]	[]	[]	0	0	0	[]	[]	https://twitter.com/IndraWa57822310/status/1520519194080530432	False		0								[{'screen_name': 'Dennysiregar7', 'name': 'Denny Siregar', 'id': '4780649298'}]				
1520509225943781378	1520509225943781378	2022-04-30 21:03:43 UTC	2022-04-30	21:03:43	+0000	1472545010650284036	jaka212141	Jaka212		Harga BBM naik, minyak goreng langka dan minyak goreng mahal congor mingkem  Giliran tiket formula e mahal  congor langsung mencret	in	[]	[]	[]	1	0	6	[]	[]	https://twitter.com/Jaka212141/status/1520509225943781378	False	https://twitter.com/democrazymedia/status/1519881659436322817	0								[]				
1520448644704456704	1520274534280048640	2022-04-30 17:03:00 UTC	2022-04-30	17:03:00	+0000	1420067009350356992	teuku_fachrians	Teuku Fachriansyah		@DokterTifa pegang minyak makan - harga minyak makan naik, pegang kedelai - kedelai import, pegang jagung - jagung import, mending ga usah disuruh pegang apa2 lah org ini 😅  https://t.co/Kmtspg76pe	in	[]	[]	['https://pbs.twimg.com/media/FRm3-zCVgAEmgh5.jpg']	0	0	0	[]	[]	https://twitter.com/teuku_fachrians/status/1520448644704456704	False		1	https://pbs.twimg.com/media/FRm3-zCVgAEmgh5.jpg							[{'screen_name': 'DokterTifa', 'name': 'Dokter Tifa', 'id': '1502822366946402304'}]				
1520445347851796482	1520445347851796482	2022-04-30 16:49:54 UTC	2022-04-30	16:49:54	+0000	1520290336329068545	hidayat76506092	huhuvanya_hill22		Kenapa ya mood kok bisa naik turun??? Emang nya harga minyak :(	in	[]	[]	[]	0	0	1	[]	[]	https://twitter.com/hidayat76506092/status/1520445347851796482	False		0								[]				
1520432065220468737	1520432065220468737	2022-04-30 15:57:07 UTC	2022-04-30	15:57:07	+0000	1433327901970100226	setfajrr	setiawan fajar		harga minyak goreng di Ingriss melambung naik karena stocknya menipis nih, tapi di Indonesia aman aja ya kan #DukungMendagLutfi  https://t.co/ZYmNWainyk	in	[]	[]	['https://pbs.twimg.com/media/FRmo4zvUUAENS5m.jpg']	0	0	0	['dukungmendaglutfi']	[]	https://twitter.com/setfajrr/status/1520432065220468737	False		1	https://pbs.twimg.com/media/FRmo4zvUUAENS5m.jpg							[]				
1520429797574385665	1520429797574385665	2022-04-30 15:48:06 UTC	2022-04-30	15:48:06	+0000	1441010944914591751	aswajanews_id	Aswaja News		Dua Hari Jelang Lebaran, di Padangsidempuan Harga Minyak Goreng Naik  https://t.co/gri0IhmQcB	in	[]	['https://aswajanews.id/dua-hari-jelang-lebaran-di-padangsidempuan-harga-minyak-goreng-naik/']	[]	0	0	0	[]	[]	https://twitter.com/aswajanews_id/status/1520429797574385665	False		0								[]				
1520427898200416257	1520058961860341760	2022-04-30 15:40:33 UTC	2022-04-30	15:40:33	+0000	1451907456469127171	masjo_koclok	MasKoclok		@BianconerriI Nikmat dari pdipeh berkuasa sekarang,,,?? Hello pdip kmna suaramu untuk rakyat saat harga bbm minyak goreng kebutuhan pokok naik. Partai wong cilik hanya menderitakan wong cilik.	in	[]	[]	[]	0	0	0	[]	[]	https://twitter.com/Masjo_Koclok/status/1520427898200416257	False		0								[{'screen_name': 'BianconerriI', 'name': 'Opankvanjava', 'id': '1393561739040415744'}]				
1520400557638561798	1520310614484480000	2022-04-30 13:51:55 UTC	2022-04-30	13:51:55	+0000	1477318205152501761	castelo_wan	wan castelo		@BuletinTV3 lepas ni STANBY la kenai kan HARGA barang 20%..lpas tu jgn megeluh baik xyah naik rm1500.bagus lagi gaji rm1200,,kjap lagi siap la MINYAK naik/brang2 runcit/basah dan lain2.lebih susah la dari sekarang .dan tiba2 paling best cakap INFLASI KEAWANGGAN,,dah bye2	in	[]	[]	[]	0	0	0	[]	[]	https://twitter.com/castelo_wan/status/1520400557638561798	False		0								[{'screen_name': 'BuletinTV3', 'name': 'Buletin TV3', 'id': '155432431'}]				
1520397929940275200	1520310614484480000	2022-04-30 13:41:28 UTC	2022-04-30	13:41:28	+0000	2280265508	gxmelton	melton golipin		@BuletinTV3 Lepas tu semua harga barang/minyak/sewa dan lain² pun naik... Sekian...	in	[]	[]	[]	1	0	0	[]	[]	https://twitter.com/Gxmelton/status/1520397929940275200	False		0								[{'screen_name': 'BuletinTV3', 'name': 'Buletin TV3', 'id': '155432431'}]				
1520384547300704257	1520381527355707392	2022-04-30 12:48:18 UTC	2022-04-30	12:48:18	+0000	1476504771175485441	ljh_oon	j. ς(≧ ᴗ ≦.)		liat apasi? harga minyak goreng naik?  https://t.co/mX3iFsUTXX	in	[]	[]	['https://pbs.twimg.com/media/FRl9r90aIAEDWdn.jpg']	1	1	1	[]	[]	https://twitter.com/ljh_oon/status/1520384547300704257	False		1	https://pbs.twimg.com/media/FRl9r90aIAEDWdn.jpg							[]				
1520383796214136834	1520383796214136834	2022-04-30 12:45:19 UTC	2022-04-30	12:45:19	+0000	233532463	irfanjamilludin	Irfan Jamilludin		Untunglah boleh tergolek2..kita ni tak boleh nak tergolek sbb kete sempit..dah lah sempit, kena hadap jam..dahlah jam, roadtax, minyak bayar sendiri..dahlah bayar sendiri, gaji kecik harga barang naik..hmmmmm	in	[]	[]	[]	0	0	0	[]	[]	https://twitter.com/IrfanJamilludin/status/1520383796214136834	False	https://twitter.com/AniesSemail/status/1520215401539731456	0								[]				
1520375091531591686	1520375091531591686	2022-04-30 12:10:43 UTC	2022-04-30	12:10:43	+0000	965831602403078145	beritasampit_id	Berita Sampit		#BeritaSampit Harga CPO di Jambi Naik Rp152 Per Kilogram  https://t.co/elWyioRqUG JAMBI - Harga minyak sawit mentah (Crude Palm Oil/CPO) di Jambi pada periode 29 April - 6 Mei 2022, mengalami kenaikan Rp152 per kilogram ...  https://t.co/AyNSSj6E1O	in	[]	['https://beritasampit.co.id/2022/04/30/harga-cpo-di-jambi-naik-rp152-per-kilogram/']	['https://pbs.twimg.com/media/FRl1FqWXEAEFWqL.jpg']	0	0	0	['beritasampit']	[]	https://twitter.com/beritasampit_id/status/1520375091531591686	False		1	https://pbs.twimg.com/media/FRl1FqWXEAEFWqL.jpg							[]				
1520374362125529090	1519580496258248704	2022-04-30 12:07:49 UTC	2022-04-30	12:07:49	+0000	1448207236862337028	kalimiahmadan	Kalimiahmadan@gmail.com		@jokowi Ketidak Pastian d tambah keanehan paling mnyolok harga minyak naik 100 % padahal negara produsen minyak trbesar,,,,???	in	[]	[]	[]	0	0	0	[]	[]	https://twitter.com/kalimiahmadan/status/1520374362125529090	False		0								[{'screen_name': 'jokowi', 'name': 'Joko Widodo', 'id': '366987179'}]				
